id,tokens,label
5115,너랑나 온라인스포츠배팅젠틀벳 URL 배트맨베팅토토놀이터젠틀벳 URL URL :/ / oddzon.co.kr 21,0
5116,무장한 남자들이 피닉스파크 요새 안팎에서 나타났다 . 이들은 아일랜드공화국군 ( IRA ) 이다 . 그들은 초병의 무장을 해제하고 초병을 감금했다 .,0
5117,해트프 시망씬인가 ,1
5118,"어허 , 대한민국의 IT보안은 세계 제일이며 이는 과학적으로도 증명할 수 있습니다 ! #망언 ",1
5119,"나를 죽여야 살아갈 수 있다니 , 웃기는 세상이다 . ",1
5120,그러케 게임을 하지 ,1
5121,물 부으면 차라리 내가 먹어버릴 거예요 ! ,1
5122,@user 난 정장입니다만 ? ,1
5123,여러분 ! 삼성 제품을 구입해서 첼시가 메시를 영입하도록 도와줍시다 ! ! ,1
5124,큿 ... 저도 내일모레면 서른이긴 하지만 ... 큿 ... 결혼해서 명실상부한 아저씨가 되고싶다 ! ,1
5125,뭔가 훈녀느낌이야  pic.twitter.com/X8fmlDHOZv,1
5126,좁아터진 우리집에 트친을 초대합니다 .,0
5127,@user ㅉㅉㅉ,0
5128,""" @user : @user 동방 x 메플 회지 어때 ? "" 팬텀마리 ? ",1
5129,@user 까꿍룸메 안뇽 ~ 그지점 지나니 비가ㅋㅋ 잠시나마 희망을 주고 싶었어 ; ; 광주에서 만나요,0
5130,신고식이다 귀걸이를 받아가라  참 .. 덕질이란 ... 뭘까 ... 시카가 아라시언니랑 커플 피어싱도 하고 ...,1
5131,까마귀 불쌍해요 .. ,1
5132,@user ㅇ / / ㅁ / / ㅇ 고백받앗서 ! ,1
5133,갈거야ㅑㅑㅑ ! 가고ㅓㅅ피어 ! ! ,1
5134,피터해리 파세여 22 피터 - 거미는 곤충 아냐 . 해리 - whatever 피터 - 사귀자니까 ? 해리 - 싫어  pic.twitter.com/AhPgJ3seMH,1
5135,@user ㅜㅜ 난 레인부츠 신었는데 소용없음,0
5136,맥앱스토어 Windows Phone 7 Connector URL ,1
5137,@user ' _ ' ... 아주 탁월한 해결책이군요 .  그래서 대련용 검은 ...,1
5138,@user 뛰세요라고 되어있는걸요 . 전 말 잘듣읍니다 ! ㅇㅅㅇ ! ! ! ! ! ! #당당 ,1
5139,"- 사람은 누구나 실수를 하죠 . - 네 ? - 오늘 당신처럼요 . - 아하하 .. 그 .. 그렇죠 . - 하지만 더 중요한 건 , 같은실수를 반복하지 않는거예요 . 그래서 우리는 역사를 배우는 거죠 . 【 얼룩말 / NAVER / 자유 】",0
5140,[8 ] 의왕봉담간고속화도로 ( 봉담방향 ) 의왕 → 천천 구간 차량 증가로 지정체 중 . 안전운행 #poltra,0
5141,@user 여기 인천 엄청 날씨 종네 ^ . ^,0
5142,"까다롭게만 생각하지 말아주십시오 . 아가씨 , 도련님들을 위한 말 , 행동을 하는것 뿐입니다 .",0
5143,@user 에에 19면 원래 야해야대는거 ㅇ .. 으니야 ? ? ,1
5144,현재 게임 시간은 2211년 1월 21일이야 .,0
5145,@user 감사하다고 .. 해야 하는건가요 ? ,1
5146,맛없는거 아닙니다 너무 맛있어서 어쩔 줄 몰라하는 쏘미 표정입니다 #냉장고를_부탁해 #전소미 #somi  #말도안돼 #말도안되는맛pic .twitter.com/cS8NCaDbRq,1
5147,RT @user : ★ 마스터셰프 코리아 셀러브리티 ★ 마셰셀럽 카드이벤트 5번째 카드 ! 스마트한 이미지의 김성수입니다 ~ ! 일찍이 올'리브에서 제면명가 프로그램 MC를 맡은 경력이 있는 그 ! 평소에 ... URL,0
5148,복,0
5149,착석은 확률게임이다 .,0
5150,안녕하세요 #Bot_,0
5151,이유 ! 모 ! 를 ! 자신감이 볼만해ㅐㅐㅐ ! ,1
5152,@user ... 아 ... 그런가 ?,0
5153,@user thanks for your following ! have a nice day ! 감사합니다 ^ ^ URL,0
5154,역시나 믿고 보는 ( ? ) ㅇㅅㅇ 이군요 ! ,1
5155,강아지를 빨리 분양해야 ... 운신하기가 ... 어제보이 벌써 가임기가 된거 같던데 ... 그래도 급하니 ... 더구나 아는데 넘겨주지뭐 ... 안 먹는다카이 ...,0
5156,현실이 날 힘들게 하지만 여전히 세상은 그저 긍정적인 마인드가 스스로를 구할 것이라고 말해준다 . 미친 ~,0
5157,RT @user : RT @user 캬 ... URL,0
5158,@user 언니 .. 깝자기 왜 그래 ? 무슨 일 있어 ?,0
5159,"정말 기쁘세요 ? 그러니 국민중에 친구가 ... 없나봐요 . ^ ^ "" @user : 오늘은 기쁜 날 . 복 많이 받으세요 . """,0
5160,힉힉호모리 ? ! ? ! ,1
5161,"@user / / / 으 , 으에에 ... !",0
5162,@user 나는 꿩강하니까 ! 체하는거 이외에는 잘 아프지도 않는닼ㅋㅋㅋ 그나저나 시뫄야말로 기침은 괜찮냐며ㅠㅠㅠ,0
5163,@user ㅋㅋㅋ 이것만 있으면 조카들 영업은 100 % ! 입니다 < ,1
5164,@user 그간 격조했습니다,0
5165,꿈 ...,0
5166,URL 자갸 ~ 뽀뽀나한번할까,0
5167,무지개 달걀 ㅎ RT @user : URL,0
5168,"@user 으 ... 으응 .. 그 , 그럼 이로고 마을이라도 돌고올까요오 ? ...",0
5169,"잡스 , 아이폰에 혁명적 사진술 넣으려 ... URL",0
5170,바나나동산 뇌구조테스트 디게 잘맞어요 ~ 그리고 김기리 결별암시 샘해밍턴 개념발언 참 화제네요 ! URL,0
5171,@user @user 호빵 같이 생긴 R버거도 먹으러 가고 싶었지만 같이 갔던 사람이는 ... 안 알려진 곳을 가고 싶어했답니다 ; ㅅ ;,0
5172,나중에 커미션이라도 ,1
5173,@user 이씨이ᆢᆢ 남자인 너가 내 절친중에 1등이야 ! ! ! 싫진않은듯하다 ,1
5174,요즘 비만쥐의 귀여움 클래스 PS . 제보바랍니다 어디사는 뭐하는 녀석인지요 ? 이름은 #친칠라 #뉴트리아  #애완동물 #반려동물 #가축인가 ? #인형인줄 #좋아요 #팔로우 #맞팔 #맞좋 #l4l #f4fpic .twitter.com/BqhQ2tL05h,1
5175,RT @user : 지금자꾸논점을흐리고있는몇분들이있는데 ... 팩트는 6002누나야에서 1715개상표출원이문제라고요 ! ! ! 그걸밝혀낸 ... URL,0
5176,참 감각이 있으신분같네요 ! 우리 시장님 ~  @user,1
5177,@user ㅋㅋㅋ 갠차나 까줘 겁나까줘 ! !  ㅋㅋㅋ큐ㅠ큣큣,1
5178,여캐때 몇번 싸우던거는 언니들이 금방 죽어줘서 겁나 쉬웠던거 같은데 남캐 옷 벗기는거는 애들이 겁나 쌔네요 ... : 0 지시자가 여자라고 부끄럼 타는건가 ... ? ,1
5179,아침에 런닝 40분 식이요법 일주일째 몸이 조금 가벼워졌다 ? !,0
5180,@user 그래 그럴거야 ! ! ! 지드 이 존못 ! ! ! 멍청이 ! ! ! 똥손 ! ! ! ,1
5181,@user 넹 ... ㅠㅠ,0
5182,@user 히이 - ( 팔벌리며 ) 아빠아아 -,0
5183,@user 발토님 오늘도 좋은하루요 ㅎ,0
5184,리버 : 우 ~ 슈틱 우 ~ 오늘 뭐해여 ? 나 한가한데 ~ ~ [ 찡긋 ] 핕 : 아악 리버 여기서 이러면 안돼요 미슈틱 : 아냐 피터 내가 처리할게 ( 걷어찬다 ) ( 일으켜 세워서 뒷목을 내려친다 ) ,1
5185,주술 전설 무기가 최고죠 . ,1
5186,바리깡은 국립국어원이 인정한 우리말이라는데 왜 불어요 ? ,1
5187,"박근혜에게 미디어를 기부해 주세요 URL 한 번의 클릭 , 한 줄의 댓글이 세상을 바꿉니다 . @user #박근혜 #대선",0
5188,@user 긋모닝 ~ 잘잤어요 ? 많이 피곤하시겠어요 ~ - _ -,0
5189,오오 깜딱이야ㄷ #근데갑자기사쿠라 ,1
5190,다리털을 뷰러로 찝어보세요 ! ,1
5191,@user 아니야 잘만하면 금값에 파는거지 땅속에 방공호에서 키워라 ㅋㅋ,0
5192,축전이 동아리꺼랑 세토키사엔솔이랑 아이보엔솔 뿐 이겠지 ? : 3,0
5193,@user 마저마져ㅕ ...,0
5194,@user 8.9 점 ! 에이 조금 모자르네요 ! ! ! ,1
5195,@user 위즐리네 가문이 네 아버지보다 나아 . ,1
5196,역시 ~ ~ ~ 대세는 장근석 ! ! ! ! @user 일본 입국 실시간으로 나온 장근석 ! ! ! ^ ^ * RT @user : TV Asahi yajiumaTV 1 twitpic.com/67o6rr,0
5197,안세영 교수의 성학 23 ... 사정 안했는데 임신 … : 부고환의 꼬리부분에 곧바로 연결되는 부위는 정관 ( 精管 : seminal duct ) 이다 . 정관의 길이는 30 ~ 40 ㎝ 이고 ... URL 진안홍삼스파,0
5198,뭔가 큰게 터졌나보다 .. #미오붐 ,1
5199,"드래곤플라이트 , 드디어 기록갱신 35140점 ! ! 힘든 한판이었습니다 .",0
5200,@user 여기 !,0
5201,으어 .. 조퇴하고시펑,0
5202,애교를 배워볼랍니다 . 진지하게 .  .,1
5203,@user Thanku ^ ^ 새해복 많이 받아 ~ Happy new year ~,0
5204,[ 종합격투기 로드FC ] 남의철 vs 권아솔 ‘ 드림매치 ’ 에 관심 URL,0
5205,@user 하다보니 가게 넓히는 재미가 ㅠㅠ ㅎㅎ 어젠 맨션하나 보내고 바로 잠들어 버렸네요 기분좋은 화요일 되세여 ~ ^ - ^,0
5206,이거 존나맛있음ㅋㅋㅋ 꼭마셔라 두번마셔라  pic.twitter.com/cGPebunKM7,1
5207,"RT @user RT & 팔로잉해주시는 분들 중 추첨을 통해 2분께 뉴아이패드 16기가 , 1분께 뉴맥북에어 , 50분께 문화상품권 5,000 원권을 드립니다 . 반드시 구RT를 해주셔야하며 , 팔로잉은 필수입니다 , 기존 팔로분들은 RT만 !",0
5208,으하하아아이아아 졸리여ㅠㅠㅠㅜ,0
5209,"미국산결정 ... 선정하면 무얼해 들놀이 서기지 "" @user : 차세대 전투기 3차 사업 후보 EADS “ 유로파이터 선정 ... : URL """,0
5210,"[ 이투데이 ] 박진영 해명 "" 노래 심취해 찡그린 것과 발성안돼 찡그린 것은 달라 "" URL ( URL )",0
5211,@user 한번쯤 해드리는 건 .. :D 아니면 장그래 코스프래 .. ? ,1
5212,2015년 버스에서 맞이합니다 . 함께 고난과 역경속에 덕질하고 계시는 탐라의 덕후들에게 경고하노라  비록 예전에 비해 가열차게는 못달리고있지만 애정이식은것은 아니에요 . 관극이없어도 더많이뵙고 더오래함께하길 소원합니다 .,1
5213,. @user 봇주가 귀찮아서 관리를 포기한 … 이 얼마나 봇 역할에 충실한 훌륭한 봇이니 ! #반어,1
5214,@user 변태애 ~ ! ,1
5215,[ 교보생명이벤트 ] 구석구석 광화문의 문화지를 살펴보고 댓글을 달아주세요 ! URL 광화문 주변에 좋은 문화시설이 많으네요 . 그 가운데 서울도서관도 있습니다 . 블로그 글 잘 읽었습니다 .,0
5216,[ 15 ] 국도 43호선 ( 봉담 ~ 동수원 ) 봉담파출소ic -> 자안입구삼거리 차량 증가 양방향 지체 . 안전운행 #poltra,0
5217,#AD20120821 누나들의 마음을 훔쳤던 이승기 ! 데뷔 후 3000일이 되는날 ! URL #바이어데이,0
5218,그래서 양쪽이들 밤 말고 지금은 어때 ,1
5219,"@user 응 , 아-주 즐거워 .  내가 달리기 운동을 집에서 웃으며 할 수 있도록 도와주니까 ~ #웃는",1
5220,가방악세사리 : 코치 아울렛 .. $ 250 구매 50 $ off URL,0
5221,한국보험신문 : 포괄수가제 손보사에 호재 ? URL URL,0
5222,헤헤 이거 표정같다 8ㅇ8 ) ) )  pic.twitter.com/FPkXPVoDax,1
5223,@user 축하해 .  난 이번학년에 자격증 .. 일어 + 중국어 .. 따야함 .. #냉정,1
5224,@user 제 위치 클릭해보면 대충 어디신지 아실거에요 . 저지마을 입구쪽이요 . 협재에서 제주 현재미술관 넘어가는 쪽이요 . =),0
5225,고향 집 URL,0
5226,300년동안 솔로인이유가있었구나 ? ,1
5227,@user 우와 ! ! ! 멋있어요 ! !,0
5228,주이님 8월에 제 생일이있거든요 미리 감사합니다 ,1
5229,심심하다면 한국에 오셔서 젝키콘서트를 .. ! ,1
5230,"역시 뒤에는 ... @user 김구 죽인 안두희 , 그가 여유만만했던 URL :/ / bit.ly/YBcUDf",0
5231,"조선닷컴 : 전체기사 : 스포츠토토 , 고용노동부장관배 직장야구대회 16강진출 : 조선닷컴 : 전체기사 조선닷컴 RSS 서비스 | ... * URL",0
5232,계속 . 아빠 후후안코르편 로맨틱하게 연출 URL,0
5233,@user 곧입니다 ^ ^,0
5234,오늘도 작업실가서 자게 생겼네 ..,0
5235,히틀러 쯤 됨 ? ,1
5236,내 어투에서 뭔가 쓸쓸함이 묻어 나온다 .,0
5237,@user 드라마지만 많은걸 배움 ! 삶에대한 자세 ! 착하게 마음 건강하게 살아야지 .. 하고 ㅋ,0
5238,새벽까지 술먹고 다음날 마요네즈를 .. ,1
5239,@user 퀴즈에 참여해주셔서 감사합니다 :) 정답은 ( B ) 민간의 저축이 증가한다 . 입니다 . 해설은 매일테셋 2번을 참고해주세요 ! URL,0
5240,@user ... 그래 님 순수하다 순수해 이 순수킹아 ,1
5241,@user @user 으 대구까지 가야하나,0
5242,"스위스라인 , 스킨코드 , 그레이스콜 - 고운미소와 아름다운 말한마디는 : - 고운미소와 아름다운 말한마디는 - 낯선 이 에게 보내는 고운 미소 하나는 희망이 되며 어둔길을 가는 이 에게는 등 .. URL",0
5243,@user ㅋㅋㅌㅋㅌㅋㅌㅋㅌㅋㅌㅋㅌㅋㅋㅋ바닥님두 드시고싶어여 ? ㅠㅁㅠ 저희 손잡고 죠떡갈가여 ? ,1
5244,@user 아 혐짤 ... ,1
5245,"징징이A님의 소망 : "" 오늘 짜증나지 않았으면 좋겠어 ... "" -> 뽑은 타로카드 : [ No . 11 Justice ( 정의 ) : 성실함과 공평함 ] pic.twitter.com/dDmAEJ06 URL",0
5246,@user 김수빈이,0
5247,@user 얼굴만 보여준다면야 ... ( 얼빠 ,1
5248,출근할려구 하는데 자꾸 우리 고냥이가 따라나올려구 해서 떼어놓구 나오느라 지 . 각 . ㅇㅅㅇ . 미얀 . ㅠㅠ 주말에 마니 놀아줄께 .,0
5249,내눈알이 빠지면 누구의책임인가 으악 과제에 이것저것 난리군,0
5250,@user ㅜㅜ 돈도없고 ...,0
5251,발도재는 이 정도로 죽어버릴 나약한 사내가 아니다 . 그건 그와 가장 오래 알고 지낸 네가 제일 잘 알겠지 . 결판은 아직도 한참 멀었다 .,0
5252,"강심장은 기사로봐야 제맛 "" @user : 이승기 , 붐 QT @user 어제 강심장네 누구 나왔지 ! ? 재미있었나 ! ? """,0
5253,@user 나도 잘 모르는 것 같긴 해 . 그리고 너하고 대화는 내쪽에서도 좀ㅋㅋㅋ희한하게 흘러가 . 나도 그런 얘기 잘 안 하거든 ... 그냥 내가 엄마를 엄청 좋아한다  정도만 얘기하지 ..,1
5254,"#역사당 한인 , 한웅 , 단군시대의 유구한 역사를 정통사로 채택한다면 그들의 교리상의 문제에 봉착되고 , 국조단군을 민족 시조신의 차원에서 숭배한다면 그들의 유일신관에 배치된다는 지극히 편협한 사고방식이 고대사를 인정하지 않으려는 근본 이유이다 .",0
5255,"우웅 ─ , 어제 퍼즐을 만든 뒤 뭘했더라 … ?",0
5256,뭐 ? ? 김대중과 노무현이 사형판결 ? ? 처음알았네 ... 개쩐다 우와 죄목은 ? ? ? ? 시발 너무 앞뒤가맞고 논리가 타당해서 반박할수가없네 #반어,1
5257,@user 역시 대물림 ... ,1
5258,I liked a @user video URL ? a Super Junior 슈퍼주니어_Mr . Simple_MUSICVIDEO,0
5259,ㅎ .. 뭐라도 드셔요 ~ ^ ^ RT @user : 투표완뇨 . 그저 배고픔 • ㅅ •,0
5260,"폴로카라티 35,800 / 폴로원피스 36,800 / 휴고보스 3종 29,700 / 에드윈 5,700 / 슬레진져 7,380 / 얌방향제 5,800 원 가격비교 최저가 선언 ! ! 패션 종결 이벤트 ! ! URL",0
5261,"저희 집 딸이 집을 나갔는데요 . 집을 나간지도 하루 이틀이 아니에요 . 갈수있는 곳은 모두 찾아 봤는데요 . 깜깜 무소식입 ... RT @user 中 폭력 여교사 , 학생 뺨 수 차례 가격 … 누리꾼 ` 몰상식 ` #MBN URL",0
5262,히님이 자꾸 무서운짤을 올린다 ,1
5263,[ 봇주 ] 봇주의 대학합격까지 자동봇으로 돌립니다 . 1년간 자동봇 다이키도 잘부탁드립니다 . * ^ ^ *,0
5264,@user 아이공 ! 형님 ! 감사합니다 ! 몇시 어디로 잡을까요 ! ?,0
5265,나는 먹기 위해 살고 살기 위해 먹는다 .,0
5266,@user 타다요시 ... 요시 ! ! ! ! 따먹는다 ! ! ! ! ~ ~ ! ! ~ ! ! ,1
5267,@user 아항아항 / / /,0
5268,"아 , 그거말인데 . 우리 공무원이거든 ? 봉사활동 시간 3천시간 주마 . 특별 전형 넣어줄게 .",0
5269,' 응 ' 커피  #커피 #일본여행 #일본 #교토 #교토여행 #카페라떼pic .twitter.com/HT238Lnago,1
5270,언제나처럼 ( ㅋ ... ) 입구에서 안쪽을 바라보고 서있는데 문득 포토존 쪽으로 고개를 돌려보니 퐁퐁님의 우주복 (  ) 소매가 보여서 어 ! 했는데 마침 또 찰님이 움직이시길래 먼저 인사했는데 퐁퐁님은 여럿이 계시고 저는 일이 바빠서 지못미,1
5271,파상풍에 비하면 오니장은 아무것도 아니죠 ,1
5272,이렇게 안보이니까 속이 다 시원하구나,0
5273,@user 이것이바로 츤데레 ... ,1
5274,@user 또 뭔일이이ㅣㅆ는겨 ㅜㅜㅜ ... 쪼아 그럼 짐승온니로 불러야게땅 ,1
5275,RT @user : 130215 쵸콜렛 복근 곧 볼 수 있는건가여 ? ? > _ < URL,0
5276,URL 2013년 3월 10일 금주의 명상 - 엄한 교육의 장점 ( 연희감리교회 담임 김영동 목사 ),0
5277,@user 노래방에 아쉬움은 조만간 또 가요 ㅎㅎ 나 더 연습을 해야징 ㅎㅎ,0
5278,@user @user @user @user 술 마시고 맛난거 먹고 남자들 만나고 ~,0
5279,@user 흥,0
5280,새해첫날 아침인데 다들 @user @user 하고있어,0
5281,@user - / / / - 요크셔 ~ 잘 어울리는것 같구요 ! ( 본인이 기억못함 ) 좀 까맣고 작은 수렵견도 잘 어울릴것 같아요 . 뭐가 있지 ' ㅇ ',0
5282,리 ) 어머나 새로워라 ,1
5283,@user 검은마법사 . 그 분은 위대한 통치자십니다 . 그 분께 충성하는 것은 당연한 일인것을 .. ㅡ ,1
5284,체코 여행 중 .  가보고 싶다 . #1842seoul #양고기버거pic .twitter.com/z1pmBglCjp,1
5285,"직무유기의 표상 금융위 ! RT @user : [ 기자수첩 ] 금융위 , 물타기 해도 모자랄 이 판국에 … URL 정보공개 소송 판결이 24일 오늘 이네요 . 금융위가 서둘러 조건없는 매각명령을 내린 이유가 곧 밝혀지겠군요 .",0
5286,@user 오늘 하루 즐겁게 보내기로 해요 .. ^ ^,0
5287,수능힘내세요 탐라의 고3 여러분 ! 아침에 초콜릿 드시구 ! 시험을 잘 보면 최애를 먹여 살릴 수 있다는 생각으로 ,1
5288,저런 분들을 볼 때마다 나는 개성이라고는 쥐뿔도 없는 사람이라서 다행이라는 안도감이 든다 . ,1
5289,2018033 1 정세운 EVERAFTER 첫 콘서트 IRONY 편집해서 올린다는거 계속미루다가 그냥 안하고 지금올리네요ㅠㅠ 풀영상보기 : URL #정세운 #JEONGSEWOON #싱어송라이돌_정세운 #싱어송라이돌 #음색깡패 #everafter #정세운콘서트 #IRONY pic.twitter.com/IM18qqYcS1,1
5290,@user 누나지금학교징,0
5291,저질 체력 ... 전에는 딸내미 업고도 한걸음에 왔었는데 ... 꼭대기까지 아직 멀었네 ... 숨 좀 고르고 ... 후우 ~ ~ ~ 후우 ~ ~ ~ : 고봉산 헬기장 URL,0
5292,@user 으잌ㅋㅋㅋ 스게 ㅋㅋ 이로써 존잘님 손은 제차지 ,1
